Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

11:10:20 AM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11:10:21 AM  10684064   4715012     30.62     74156   4182324   1165976      7.57   2763788   1715284    217668
11:10:22 AM  10684064   4715012     30.62     74164   4182320   1165976      7.57   2763796   1715288    217668
11:10:23 AM  10684048   4715028     30.62     74164   4182324   1165976      7.57   2763796   1715288    217676
11:10:24 AM  10684048   4715028     30.62     74164   4182324   1165976      7.57   2763800   1715284    217676
11:10:25 AM  10684048   4715028     30.62     74164   4182324   1165976      7.57   2763800   1715284    217676
11:10:26 AM  10683800   4715276     30.62     74164   4182324   1165976      7.57   2764028   1715284    217676
11:10:27 AM  10683552   4715524     30.62     74172   4182324   1165976      7.57   2764144   1715284    217676
11:10:28 AM  10669280   4729796     30.71     74184   4182324   1165976      7.57   2775896   1715284    226012
11:10:29 AM  10690364   4708712     30.58     74236   4182324   1165976      7.57   2753808   1715284    262380
11:10:30 AM  10685988   4713088     30.61     74272   4182320   1165976      7.57   2759212   1715276    297080
11:10:31 AM  10656952   4742124     30.79     74320   4182320   1165976      7.57   2787864   1715276    330212
11:10:32 AM  10641136   4757940     30.90     74340   4182320   1165976      7.57   2804776   1715276    313064
11:10:33 AM  10636096   4762980     30.93     74344   4182320   1165976      7.57   2809336   1715276    300992
11:10:34 AM  10711680   4687396     30.44     74360   4182312   1165976      7.57   2736808   1715276    293848
11:10:35 AM  10707596   4691480     30.47     74368   4182320   1165976      7.57   2738356   1715276    283040
11:10:36 AM  10702108   4696968     30.50     74372   4182320   1165976      7.57   2743392   1715276    272472
11:10:37 AM  10696872   4702204     30.54     74376   4182324   1165976      7.57   2748404   1715280    261084
11:10:38 AM  10687476   4711600     30.60     74392   4182324   1165976      7.57   2757484   1715280    238592
11:10:39 AM  10682732   4716344     30.63     74400   4182324   1165976      7.57   2762192   1715280    228444
11:10:40 AM  10678084   4720992     30.66     74408   4182324   1165976      7.57   2766812   1715280    219216
11:10:41 AM  10678084   4720992     30.66     74408   4182324   1165976      7.57   2766812   1715280    204836
11:10:42 AM  10678148   4720928     30.66     74408   4182324   1165976      7.57   2766864   1715280    189604
11:10:43 AM  10678148   4720928     30.66     74408   4182324   1165976      7.57   2766864   1715280    174416
11:10:44 AM  10677728   4721348     30.66     74408   4182328   1165976      7.57   2766972   1715284    159264
11:10:45 AM  10672952   4726124     30.69     74412   4182328   1165976      7.57   2771520   1715284    149572
