Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

11:10:18 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:10:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:10:20 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:10:21 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:10:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:10:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:10:24 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:10:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:10:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:10:27 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:10:28 AM     all      0.25      0.00      0.00      0.00      0.00     99.75
11:10:29 AM     all     17.74      0.00      4.30      1.08      0.27     76.61
11:10:30 AM     all     22.74      0.00      3.62      1.29      0.52     71.83
11:10:31 AM     all     20.73      0.00      5.70      1.04      0.00     72.54
11:10:32 AM     all     16.02      0.00      2.07     14.73      0.00     67.18
11:10:33 AM     all      4.82      0.00      0.76     25.38      0.25     68.78
11:10:34 AM     all      1.26      0.00      0.25     25.44      0.25     72.80
11:10:35 AM     all      4.85      0.00      1.28     25.26      0.00     68.62
11:10:36 AM     all      2.53      0.00      0.25     25.00      0.25     71.97
11:10:37 AM     all      3.54      0.00      0.76     26.33      0.25     69.11
11:10:38 AM     all      5.85      0.00      1.53     28.50      0.00     64.12
11:10:39 AM     all      1.77      0.00      1.26     26.77      0.00     70.20
11:10:40 AM     all      0.50      0.00      0.25     26.38      0.25     72.61
11:10:41 AM     all      1.77      0.00      0.25     25.57      0.25     72.15
11:10:42 AM     all      0.00      0.00      0.25     24.37      0.25     75.13
11:10:43 AM     all      0.25      0.00      0.00     24.56      0.00     75.19
11:10:44 AM     all      0.00      0.00      0.00     24.37      0.25     75.38
11:10:45 AM     all      2.03      0.00      0.76     27.09      0.00     70.13
11:10:46 AM     all      0.00      0.00      0.00     24.69      0.00     75.31
11:10:47 AM     all      0.00      0.00      0.00     24.49      0.25     75.25
11:10:48 AM     all      0.00      0.00      0.00     24.62      0.25     75.13
11:10:49 AM     all      0.00      0.00      0.00     24.69      0.00     75.31
11:10:50 AM     all      0.00      0.00      0.00     24.62      0.25     75.13
11:10:51 AM     all      0.00      0.00      0.00     24.43      0.00     75.57
11:10:52 AM     all      0.25      0.00      0.25     25.31      0.25     73.93
11:10:53 AM     all      0.00      0.00      0.25     24.62      0.00     75.13
11:10:54 AM     all      0.00      0.00      0.00     24.69      0.00     75.31
11:10:55 AM     all      0.00      0.00      0.25     24.43      0.25     75.06
11:10:56 AM     all     11.28      0.00      2.56     25.90      0.00     60.26
11:10:57 AM     all     21.30      0.00      4.68      1.04      0.26     72.73
11:10:58 AM     all     22.22      0.00      4.39      1.03      0.26     72.09
11:10:59 AM     all     22.48      0.00      4.13      1.03      0.00     72.35
11:11:00 AM     all     22.14      0.00      3.91      0.78      0.26     72.92
11:11:01 AM     all     20.21      0.00      6.30      3.15      0.00     70.34
11:11:02 AM     all     12.50      0.00      3.65     20.05      0.52     63.28
11:11:03 AM     all     21.61      0.00      4.95      1.30      0.00     72.14
11:11:04 AM     all     22.22      0.00      4.39      1.03      0.26     72.09
11:11:05 AM     all     21.35      0.00      4.43      0.78      0.26     73.18
11:11:06 AM     all     22.98      0.00      2.87      1.04      0.00     73.11
11:11:07 AM     all     19.69      0.00      4.66      6.74      0.00     68.91
11:11:08 AM     all     21.34      0.00      3.60      5.14      0.51     69.41
11:11:09 AM     all     21.74      0.00      4.35      1.02      0.00     72.89
11:11:10 AM     all     21.34      0.00      5.14      1.03      0.00     72.49
11:11:11 AM     all     21.65      0.00      4.38      1.29      0.00     72.68
11:11:12 AM     all     22.60      0.00      2.86      1.56      0.26     72.73
11:11:13 AM     all     15.76      0.00      2.33     21.96      0.26     59.69
11:11:14 AM     all     19.69      0.00      3.84      3.84      0.00     72.63
11:11:15 AM     all     22.51      0.00      3.58      1.02      0.26     72.63
11:11:16 AM     all     21.79      0.00      4.10      1.03      0.26     72.82
11:11:17 AM     all     21.65      0.00      4.12      0.77      0.00     73.45
11:11:18 AM     all     21.48      0.00      4.86      0.77      0.00     72.89
11:11:19 AM     all     22.22      0.00      2.84      1.03      0.00     73.90
11:11:20 AM     all     21.96      0.00      3.88      1.03      0.26     72.87
11:11:21 AM     all     21.91      0.00      4.12      1.03      0.00     72.94
11:11:22 AM     all     22.42      0.00      3.35      1.03      0.26     72.94
11:11:23 AM     all     21.99      0.00      4.09      1.28      0.00     72.63
11:11:24 AM     all     12.14      0.00      2.07     21.96      0.26     63.57
11:11:25 AM     all      4.06      0.00      1.27     24.62      0.25     69.80
11:11:26 AM     all      4.06      0.00      1.78     24.87      0.00     69.29
11:11:27 AM     all      4.56      0.00      1.01     25.57      0.25     68.61
11:11:28 AM     all      2.27      0.00      0.50     25.19      0.25     71.79
11:11:29 AM     all      4.81      0.00      0.76     26.58      0.00     67.85
11:11:30 AM     all      4.57      0.00      0.76     25.63      0.25     68.78
11:11:31 AM     all      2.28      0.00      0.76     25.32      0.00     71.65
11:11:32 AM     all      4.80      0.00      1.01     25.51      0.25     68.43
11:11:33 AM     all      4.82      0.00      1.02     25.13      0.00     69.04
11:11:34 AM     all      2.27      0.00      0.50     26.20      0.25     70.78
11:11:35 AM     all      4.57      0.00      0.76     26.14      0.00     68.53
11:11:36 AM     all      4.56      0.00      1.27     25.57      0.25     68.35
11:11:37 AM     all      2.78      0.00      0.25     25.00      0.00     71.97
11:11:38 AM     all      4.58      0.00      1.27     44.53      0.25     49.36
11:11:39 AM     all      2.27      0.00      0.51     28.79      0.25     68.18
11:11:40 AM     all      0.00      0.00      0.25     24.37      0.00     75.38
