Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

02:47:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:47:04 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:47:05 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
02:47:06 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:47:07 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
02:47:08 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:47:09 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:47:10 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
02:47:11 PM     all     17.37      0.00      1.58      1.32      0.26     79.47
02:47:12 PM     all     23.39      0.00      3.08      1.80      0.26     71.47
02:47:13 PM     all     45.19      0.00      2.86      1.30      0.00     50.65
02:47:14 PM     all     49.23      0.00      6.70      1.29      0.00     42.78
02:47:15 PM     all     32.65      0.00      3.34      1.80      0.26     61.95
02:47:16 PM     all     43.19      0.00      5.14      1.29      0.26     50.13
02:47:17 PM     all     50.77      0.00      5.67      1.03      0.00     42.53
02:47:18 PM     all     40.26      0.00      3.33      1.79      0.00     54.62
02:47:19 PM     all     35.90      0.00      3.59      1.54      0.00     58.97
02:47:20 PM     all     47.95      0.00      5.38      1.28      0.00     45.38
02:47:21 PM     all     47.03      0.00      5.94      1.03      0.00     45.99
02:47:22 PM     all     26.48      0.00      1.80      1.54      0.51     69.67
02:47:23 PM     all     49.87      0.00      5.12      1.02      0.00     43.99
02:47:24 PM     all     49.11      0.00      3.82      1.53      0.00     45.55
02:47:25 PM     all     35.81      0.00      3.58      1.28      0.00     59.34
02:47:26 PM     all     35.86      0.00      3.03      1.77      0.00     59.34
02:47:27 PM     all     49.49      0.00      4.55      1.01      0.00     44.95
02:47:28 PM     all     46.19      0.00      5.84      1.52      0.00     46.45
02:47:29 PM     all     26.08      0.00      2.53      1.52      0.25     69.62
02:47:30 PM     all     46.58      0.00      5.32      1.01      0.00     47.09
02:47:31 PM     all     48.98      0.00      5.58      1.52      0.00     43.91
02:47:32 PM     all     37.50      0.00      2.81      1.79      0.00     57.91
02:47:33 PM     all     34.61      0.00      4.07      5.09      0.00     56.23
02:47:34 PM     all     47.01      0.00      4.94      1.04      0.00     47.01
02:47:35 PM     all     46.56      0.00      7.38      1.27      0.25     44.53
02:47:36 PM     all     26.42      0.00      2.07      1.30      0.00     70.21
02:47:37 PM     all     44.22      0.00      4.63      1.29      0.00     49.87
02:47:38 PM     all     45.73      0.00      5.78      1.51      0.00     46.98
02:47:39 PM     all     44.16      0.00      4.31      1.02      0.00     50.51
02:47:40 PM     all     29.80      0.00      2.78      1.77      0.00     65.66
02:47:41 PM     all     50.13      0.00      5.09      0.76      0.25     43.77
02:47:42 PM     all     47.96      0.00      5.61      1.28      0.00     45.15
02:47:43 PM     all     29.80      0.00      2.27      2.02      0.00     65.91
02:47:44 PM     all     35.04      0.00      3.84     16.62      0.26     44.25
02:47:45 PM     all      6.84      0.00      0.51     25.82      0.00     66.84
02:47:46 PM     all     19.24      0.00      1.52     24.05      0.00     55.19
02:47:47 PM     all      9.18      0.00      0.26     25.00      0.00     65.56
02:47:48 PM     all      7.87      0.00      0.25     28.17      0.00     63.71
02:47:49 PM     all     13.78      0.00      1.79     25.51      0.00     58.93
02:47:50 PM     all     13.85      0.00      0.50     25.94      0.25     59.45
02:47:51 PM     all     16.50      0.00      1.02     24.11      0.00     58.38
02:47:52 PM     all     13.89      0.00      0.51     26.01      0.00     59.60
02:47:53 PM     all     10.80      0.00      0.50     17.59      0.25     70.85
02:47:54 PM     all     43.37      0.00      3.83      1.28      0.00     51.53
02:47:55 PM     all     45.94      0.00      5.33      1.02      0.00     47.72
02:47:56 PM     all     26.08      0.00      2.78      2.03      0.00     69.11
02:47:57 PM     all     48.35      0.00      6.84      1.01      0.00     43.80
02:47:58 PM     all     37.18      0.00      4.62      6.92      0.00     51.28
02:47:59 PM     all     14.54      0.00      1.28     22.96      0.26     60.97
02:48:00 PM     all     22.22      0.00      2.27     23.23      0.25     52.02
02:48:01 PM     all      8.63      0.00      0.51     26.90      0.00     63.96
02:48:02 PM     all     19.49      0.00      2.05     22.82      0.00     55.64
02:48:03 PM     all     14.14      0.00      0.00     25.51      0.00     60.35
02:48:04 PM     all     41.12      0.00      4.31      4.57      0.00     50.00
02:48:05 PM     all      2.78      0.00      0.76     24.30      0.25     71.90
02:48:06 PM     all      0.25      0.00      0.00     23.99      0.25     75.51
02:48:07 PM     all      7.34      0.00      3.29     23.80      0.00     65.57
02:48:08 PM     all     39.20      0.00      2.51      1.76      0.00     56.53
02:48:09 PM     all     26.74      0.00      3.60     16.97      0.26     52.44
02:48:10 PM     all     26.10      0.00      2.33      1.29      0.00     70.28
02:48:11 PM     all     48.97      0.00      6.70      1.03      0.26     43.04
02:48:12 PM     all     47.83      0.00      5.88      1.53      0.00     44.76
02:48:13 PM     all     33.84      0.00      3.03      1.52      0.00     61.62
02:48:14 PM     all     41.27      0.00      3.29      1.52      0.00     53.92
02:48:15 PM     all     48.21      0.00      4.59      1.53      0.26     45.41
02:48:16 PM     all     44.22      0.00      5.66      1.03      0.00     49.10
02:48:17 PM     all     27.48      0.00      2.54      2.04      0.00     67.94
02:48:18 PM     all     49.87      0.00      6.39      0.77      0.00     42.97
02:48:19 PM     all     47.68      0.00      4.90      1.29      0.00     46.13
02:48:20 PM     all     33.51      0.00      3.12      1.30      0.00     62.08
02:48:21 PM     all     40.51      0.00      3.80      1.27      0.25     54.18
02:48:22 PM     all     45.34      0.00      6.30      1.26      0.00     47.10
02:48:23 PM     all     48.48      0.00      4.82      1.27      0.00     45.43
02:48:24 PM     all     25.06      0.00      1.01      1.77      0.00     72.15
02:48:25 PM     all     47.46      0.00      5.33      1.27      0.00     45.94
02:48:26 PM     all     47.96      0.00      5.36      1.28      0.00     45.41
02:48:27 PM     all     36.71      0.00      4.05      1.52      0.00     57.72
02:48:28 PM     all     35.35      0.00      3.03      1.52      0.51     59.60
02:48:29 PM     all     47.87      0.00      6.02      1.25      0.00     44.86
02:48:30 PM     all     50.26      0.00      5.61      1.02      0.00     43.11
02:48:31 PM     all     24.42      0.00      2.06      2.31      0.00     71.21
02:48:32 PM     all     48.47      0.00      5.36      1.28      0.00     44.90
02:48:33 PM     all     49.36      0.00      5.37      1.02      0.26     43.99
02:48:34 PM     all     35.88      0.00      3.05      1.53      0.00     59.54
02:48:35 PM     all     37.22      0.00      3.54      1.77      0.00     57.47
02:48:36 PM     all     48.48      0.00      5.30      1.26      0.25     44.70
02:48:37 PM     all     47.06      0.00      5.63      1.02      0.00     46.29
02:48:38 PM     all     25.06      0.00      1.01      2.03      0.00     71.90
02:48:39 PM     all     46.45      0.00      6.35      4.31      0.00     42.89
02:48:40 PM     all     13.04      0.00      2.56     22.25      0.00     62.15
02:48:41 PM     all     13.92      0.00      1.52     27.85      0.00     56.71
02:48:42 PM     all     14.47      0.00      1.52     26.65      0.00     57.36
02:48:43 PM     all     13.45      0.00      1.78     24.62      0.25     59.90
02:48:44 PM     all     15.60      0.00      1.53     26.09      0.00     56.78
02:48:45 PM     all     16.50      0.00      2.79     25.13      0.25     55.33
02:48:46 PM     all      7.87      0.00      0.25     25.89      0.00     65.99
02:48:47 PM     all     13.27      0.00      1.28     25.26      0.00     60.20
02:48:48 PM     all     15.91      0.00      1.77     28.79      0.00     53.54
02:48:49 PM     all     14.47      0.00      1.27     23.35      0.00     60.91
02:48:50 PM     all     36.99      0.00      4.59      2.55      0.00     55.87
02:48:51 PM     all     47.58      0.00      5.34      1.02      0.25     45.80
02:48:52 PM     all     24.49      0.00      2.02      2.02      0.00     71.46
02:48:53 PM     all     47.46      0.00      5.33      1.02      0.00     46.19
02:48:54 PM     all     48.48      0.00      5.58      1.27      0.00     44.67
02:48:55 PM     all     22.25      0.00      2.56     22.76      0.26     52.17
02:48:56 PM     all      9.87      0.00      2.03     25.32      0.00     62.78
02:48:57 PM     all     11.65      0.00      1.27     25.32      0.00     61.77
02:48:58 PM     all     15.23      0.00      1.27     24.87      0.00     58.63
02:48:59 PM     all     13.78      0.00      1.53     24.49      0.26     59.95
02:49:00 PM     all     11.22      0.00      1.79     24.23      0.00     62.76
02:49:01 PM     all     22.65      0.00      1.27     11.70      0.25     64.12
02:49:02 PM     all     42.57      0.00      6.30      1.51      0.00     49.62
02:49:03 PM     all     49.74      0.00      4.08      1.02      0.00     45.15
02:49:04 PM     all     40.36      0.00      4.82      2.03      0.00     52.79
02:49:05 PM     all     29.82      0.00      3.51      1.75      0.00     64.91
02:49:06 PM     all     39.33      0.00      5.40     12.34      0.00     42.93
