Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

11:19:21 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:19:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:24 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:19:25 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:19:26 AM     all      0.25      0.00      0.00      0.00      0.00     99.75
11:19:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:28 AM     all      0.25      0.00      0.00      0.00      0.00     99.75
11:19:29 AM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:19:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:19:31 AM     all     12.23      0.00      3.72      0.53      0.27     83.24
11:19:32 AM     all     20.48      0.00      7.18      1.06      0.53     70.74
11:19:33 AM     all     21.84      0.00      4.74      1.05      0.00     72.37
11:19:34 AM     all     22.22      0.00      3.97      1.32      0.26     72.22
11:19:35 AM     all     21.26      0.00      4.99      1.05      0.26     72.44
11:19:36 AM     all      8.51      0.00      1.55     21.91      0.26     67.78
11:19:37 AM     all      4.85      0.00      0.51     26.02      0.26     68.37
11:19:38 AM     all      2.53      0.00      1.26     27.27      0.00     68.94
11:19:39 AM     all      4.07      0.00      1.27     40.20      0.25     54.20
11:19:40 AM     all      2.78      0.00      0.51     26.01      0.25     70.45
11:19:41 AM     all      2.53      0.00      0.51     24.49      0.00     72.47
11:19:42 AM     all      0.00      0.00      0.25     24.69      0.00     75.06
11:19:43 AM     all      0.00      0.00      0.00     24.62      0.25     75.13
11:19:44 AM     all      0.00      0.00      0.25     24.37      0.25     75.13
11:19:45 AM     all      0.00      0.00      0.00     24.62      0.00     75.38
11:19:46 AM     all      2.53      0.00      0.25     25.25      0.25     71.72
11:19:47 AM     all      0.00      0.00      0.00     24.49      0.00     75.51
11:19:48 AM     all      0.00      0.00      0.25     24.56      0.25     74.94
11:19:49 AM     all      0.00      0.00      0.25     24.56      0.00     75.19
11:19:50 AM     all      2.28      0.00      0.51     29.44      0.00     67.77
11:19:51 AM     all     10.10      0.00      2.53     26.77      0.25     60.35
11:19:52 AM     all     22.31      0.00      4.10      1.03      0.26     72.31
11:19:53 AM     all     22.11      0.00      3.86      1.03      0.00     73.01
11:19:54 AM     all     20.81      0.00      5.58      1.27      0.00     72.34
11:19:55 AM     all     21.99      0.00      4.09      1.02      0.00     72.89
11:19:56 AM     all     21.91      0.00      4.38      1.03      0.26     72.42
11:19:57 AM     all     21.72      0.00      4.55      1.26      0.25     72.22
11:19:58 AM     all     21.23      0.00      4.86      1.02      0.00     72.89
11:19:59 AM     all     21.12      0.00      5.09      1.02      0.00     72.77
11:20:00 AM     all     21.65      0.00      4.12      1.03      0.00     73.20
11:20:01 AM     all     22.25      0.00      3.58      1.79      0.26     72.12
11:20:02 AM     all      9.77      0.00      2.57     24.94      0.26     62.47
11:20:03 AM     all     12.85      0.00      3.60     11.83      0.00     71.72
11:20:04 AM     all     22.25      0.00      4.09      1.02      0.00     72.63
11:20:05 AM     all     21.39      0.00      4.64      1.03      0.26     72.68
11:20:06 AM     all     21.65      0.00      4.90      1.29      0.26     71.91
11:20:07 AM     all     21.73      0.00      4.45      0.79      0.00     73.04
11:20:08 AM     all     21.24      0.00      4.66      1.30      0.52     72.28
11:20:09 AM     all     20.78      0.00      5.19      0.78      0.00     73.25
11:20:10 AM     all     21.56      0.00      4.42      1.04      0.00     72.99
11:20:11 AM     all     21.76      0.00      4.66      0.78      0.26     72.54
11:20:12 AM     all     21.74      0.00      4.60      1.28      0.26     72.12
11:20:13 AM     all     17.02      0.00      3.14     13.87      0.00     65.97
11:20:14 AM     all      3.31      0.00      0.51     24.68      0.25     71.25
11:20:15 AM     all      6.33      0.00      2.53     25.82      0.25     65.06
11:20:16 AM     all      2.28      0.00      0.51     25.32      0.00     71.90
11:20:17 AM     all      4.07      0.00      1.27     25.70      0.25     68.70
11:20:18 AM     all      2.77      0.00      0.25     25.19      0.00     71.79
11:20:19 AM     all      4.07      0.00      1.27     25.70      0.25     68.70
11:20:20 AM     all      2.52      0.00      0.50     25.19      0.25     71.54
11:20:21 AM     all      3.05      0.00      1.52     26.90      0.00     68.53
11:20:22 AM     all      3.08      0.00      0.26     25.90      0.00     70.77
11:20:23 AM     all      6.39      0.00      1.79     26.34      0.51     64.96
11:20:24 AM     all      4.34      0.00      1.02     26.28      0.00     68.37
11:20:25 AM     all      4.07      0.00      1.27     26.46      0.25     67.94
11:20:26 AM     all      3.56      0.00      1.02     26.46      0.00     68.96
11:20:27 AM     all      3.29      0.00      0.76     25.06      0.25     70.63
11:20:28 AM     all      4.57      0.00      0.76     26.14      0.25     68.27
11:20:29 AM     all      2.02      0.00      1.01     25.51      0.00     71.46
11:20:30 AM     all      4.60      0.00      0.77     26.34      0.00     68.29
11:20:31 AM     all      4.55      0.00      1.01     26.52      0.51     67.42
11:20:32 AM     all      4.60      0.00      1.53     26.09      0.00     67.77
11:20:33 AM     all      4.86      0.00      0.00     25.58      0.00     69.57
11:20:34 AM     all      2.27      0.00      1.01     26.01      0.25     70.45
11:20:35 AM     all      5.90      0.00      1.54     25.90      0.26     66.41
11:20:36 AM     all      2.79      0.00      0.51     30.46      0.00     66.24
11:20:37 AM     all      1.51      0.00      0.75     24.62      0.25     72.86
11:20:38 AM     all      4.09      0.00      3.58     27.37      0.00     64.96
11:20:39 AM     all      3.54      0.00      0.51     28.79      0.25     66.92
11:20:40 AM     all      3.55      0.00      0.76     45.43      0.25     50.00
11:20:41 AM     all      0.25      0.00      0.00     24.50      0.25     75.00
11:20:42 AM     all      0.00      0.00      0.25     24.37      0.00     75.38
11:20:43 AM     all      2.04      0.00      0.51     32.82      0.00     64.63
11:20:44 AM     all      0.25      0.00      0.00     28.07      0.25     71.43
11:20:45 AM     all      0.25      0.00      0.00     24.37      0.00     75.38
11:20:46 AM     all      0.00      0.00      0.25     24.37      0.25     75.13
11:20:47 AM     all      0.00      0.00      0.25     24.56      0.00     75.19
11:20:48 AM     all      0.00      0.00      0.00     24.49      0.00     75.51
11:20:49 AM     all      0.00      0.00      0.00     24.37      0.25     75.38
11:20:50 AM     all      0.00      0.00      0.25     24.31      0.25     75.19
11:20:51 AM     all      2.04      0.00      0.51     43.88      0.00     53.57
11:20:52 AM     all      0.00      0.00      0.25     34.84      0.25     64.66
11:20:53 AM     all      0.25      0.00      0.00     24.49      0.00     75.25
11:20:54 AM     all      2.02      0.00      0.76     28.97      0.25     68.01
11:20:55 AM     all      4.81      0.00      1.52     27.85      0.00     65.82
11:20:56 AM     all     11.25      0.00      2.05     20.97      0.26     65.47
11:20:57 AM     all     21.71      0.00      4.65      1.29      0.00     72.35
11:20:58 AM     all     21.45      0.00      4.65      0.78      0.26     72.87
11:20:59 AM     all     22.80      0.00      3.37      1.55      0.26     72.02
11:21:00 AM     all     22.31      0.00      3.85      1.28      0.00     72.56
11:21:01 AM     all     21.85      0.00      4.63      6.43      0.00     67.10
11:21:02 AM     all     16.88      0.00      4.86      7.67      0.26     70.33
11:21:03 AM     all     21.82      0.00      4.68      1.04      0.26     72.21
11:21:04 AM     all     19.95      0.00      5.96      1.55      0.26     72.28
11:21:05 AM     all     21.76      0.00      4.66      0.78      0.00     72.80
11:21:06 AM     all     22.56      0.00      4.36      1.03      0.00     72.05
11:21:07 AM     all     20.57      0.00      5.40      0.77      0.26     73.01
11:21:08 AM     all     22.82      0.00      3.08      1.28      0.00     72.82
11:21:09 AM     all     21.88      0.00      4.17      1.04      0.26     72.66
