Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

02:52:23 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:52:24 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
02:52:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:52:26 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
02:52:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
02:52:28 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:52:29 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
02:52:30 PM     all      0.00      0.00      0.00      0.25      0.00     99.75
02:52:31 PM     all      4.74      0.00      1.05      0.79      0.26     93.16
02:52:32 PM     all     11.02      0.00      1.34      1.34      0.27     86.02
02:52:33 PM     all     13.09      0.00      2.36      1.31      0.00     83.25
02:52:34 PM     all     23.64      0.00      2.34      1.04      0.52     72.47
02:52:35 PM     all     17.52      0.00      1.62      1.08      0.27     79.51
02:52:36 PM     all     25.07      0.00      3.92      1.04      0.26     69.71
02:52:37 PM     all     22.81      0.00      3.71      1.06      0.27     72.15
02:52:38 PM     all     25.13      0.00      4.19      1.31      0.26     69.11
02:52:39 PM     all     24.93      0.00      3.45      1.33      0.27     70.03
02:52:40 PM     all     24.47      0.00      2.93      1.06      0.27     71.28
02:52:41 PM     all     15.18      0.00      2.36      1.31      0.26     80.89
02:52:42 PM     all     25.13      0.00      3.21      0.80      0.53     70.32
02:52:43 PM     all     24.80      0.00      3.92      1.04      0.00     70.23
02:52:44 PM     all     26.65      0.00      3.43      0.79      0.53     68.60
02:52:45 PM     all     26.32      0.00      4.21      1.58      0.00     67.89
02:52:46 PM     all     26.46      0.00      2.38      1.06      0.26     69.84
02:52:47 PM     all     20.48      0.00      1.33      1.06      0.27     76.86
02:52:48 PM     all     19.21      0.00      3.95      1.58      0.53     74.74
02:52:49 PM     all     18.73      0.00      3.43     17.15      0.00     60.69
02:52:50 PM     all     11.37      0.00      1.03     25.06      0.26     62.27
02:52:51 PM     all      4.36      0.00      0.26     27.18      0.00     68.21
02:52:52 PM     all      9.23      0.00      1.28     24.10      0.26     65.13
02:52:53 PM     all      5.64      0.00      0.51     27.18      0.00     66.67
02:52:54 PM     all      7.20      0.00      1.80     25.71      0.26     65.04
02:52:55 PM     all      7.24      0.00      0.78     21.96      0.00     70.03
02:52:56 PM     all     20.21      0.00      4.20      1.05      0.52     74.02
02:52:57 PM     all     17.75      0.00      3.92      1.31      0.26     76.76
02:52:58 PM     all     27.34      0.00      2.86      0.78      0.00     69.01
02:52:59 PM     all     25.46      0.00      5.04      1.06      0.27     68.17
02:53:00 PM     all     24.14      0.00      3.98      4.77      0.27     66.84
02:53:01 PM     all     11.98      0.00      1.82     22.92      0.26     63.02
02:53:02 PM     all      5.18      0.00      1.04     26.17      0.26     67.36
02:53:03 PM     all      8.23      0.00      1.54     21.34      0.00     68.89
02:53:04 PM     all     19.21      0.00      2.37      1.32      0.53     76.58
02:53:05 PM     all     27.78      0.00      3.44      1.06      0.26     67.46
02:53:06 PM     all     23.61      0.00      4.51      1.06      0.27     70.56
02:53:07 PM     all     24.87      0.00      3.97      1.59      0.00     69.58
02:53:08 PM     all     27.62      0.00      3.32      1.28      0.51     67.26
02:53:09 PM     all     18.04      0.00      3.35      1.29      0.26     77.06
02:53:10 PM     all     21.04      0.00      2.86      1.04      0.26     74.81
02:53:11 PM     all     23.82      0.00      4.19      1.05      0.00     70.94
02:53:12 PM     all     26.36      0.00      2.33      1.29      0.26     69.77
02:53:13 PM     all     24.47      0.00      3.42      1.05      0.26     70.79
