Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

12:58:18 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:58:19 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:58:20 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:58:21 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
12:58:22 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:58:23 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
12:58:24 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
12:58:25 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:58:26 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
12:58:27 PM     all      0.25      0.00      0.00      0.00      0.00     99.75
12:58:28 PM     all      1.36      0.00      1.36      0.27      0.54     96.47
12:58:29 PM     all      1.11      0.00      0.83      0.56      0.28     97.22
12:58:30 PM     all      0.56      0.00      1.11      0.56      0.56     97.22
12:58:31 PM     all      1.64      0.00      1.09      1.09      0.27     95.90
12:58:32 PM     all      0.83      0.00      1.39      0.28      0.56     96.94
12:58:33 PM     all      2.21      0.00      0.83      0.28      0.55     96.13
12:58:34 PM     all      1.66      0.00      1.10      0.55      0.55     96.13
12:58:35 PM     all      2.49      0.00      0.55      0.55      0.28     96.13
12:58:36 PM     all      1.11      0.00      1.39      0.56      0.56     96.38
12:58:37 PM     all      1.39      0.00      0.56      0.56      0.83     96.67
12:58:38 PM     all      0.28      0.00      1.10     18.78      0.28     79.56
12:58:39 PM     all      0.27      0.00      0.55      7.69      0.27     91.21
12:58:40 PM     all      1.12      0.00      0.56      0.56      0.56     97.21
12:58:41 PM     all      0.84      0.00      1.11      0.56      0.56     96.94
12:58:42 PM     all      1.92      0.00      0.55      0.27      0.55     96.70
12:58:43 PM     all      1.11      0.00      0.84      0.28      0.56     97.21
12:58:44 PM     all      1.94      0.00      1.11      0.83      0.28     95.84
12:58:45 PM     all      2.20      0.00      1.37      1.10      0.55     94.78
12:58:46 PM     all      2.21      0.00      0.55      0.28      0.28     96.69
12:58:47 PM     all      1.68      0.00      0.56      0.56      0.84     96.36
12:58:48 PM     all      0.84      0.00      0.84      0.28      0.28     97.75
12:58:49 PM     all      0.84      0.00      0.84      0.28      0.56     97.47
12:58:50 PM     all      2.22      0.00      1.11      0.56      0.56     95.56
12:58:51 PM     all      1.66      0.00      1.39      0.55      0.55     95.84
12:58:52 PM     all      1.68      0.00      0.56      0.56      0.56     96.64
12:58:53 PM     all      1.13      0.00      0.85      0.56      0.56     96.90
12:58:54 PM     all      1.40      0.00      0.84      0.28      0.56     96.91
12:58:55 PM     all      0.84      0.00      1.12      0.56      0.56     96.93
12:58:56 PM     all      1.69      0.00      0.56      0.28      0.56     96.91
12:58:57 PM     all      1.66      0.00      1.66      0.55      0.55     95.57
12:58:58 PM     all      0.83      0.00      0.83     10.53      0.55     87.26
12:58:59 PM     all      0.26      0.00      0.26     25.66      0.26     73.54
