Linux 4.4.0-53-generic (ip-172-31-14-80) 	01/03/2017 	_x86_64_	(4 CPU)

03:52:45 PM kbmemfree kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
03:52:46 PM   7351740   8047336     52.26    128528   4412716   4162508     27.03   7194460    610888        76
03:52:47 PM   7351740   8047336     52.26    128528   4412716   4162508     27.03   7194460    610888        76
03:52:48 PM   7351272   8047804     52.26    128528   4412716   4162508     27.03   7192644    610888        76
03:52:49 PM   7351460   8047616     52.26    128528   4412716   4162508     27.03   7194604    610884        76
03:52:50 PM   7351584   8047492     52.26    128528   4412720   4162508     27.03   7194644    610884        76
03:52:51 PM   7351584   8047492     52.26    128528   4412720   4162508     27.03   7194644    610884        88
03:52:52 PM   7351584   8047492     52.26    128528   4412720   4162508     27.03   7194644    610884        88
03:52:53 PM   7352800   8046276     52.25    128544   4414092   4162508     27.03   7191556    611816        88
03:52:54 PM   7350080   8048996     52.27    128548   4417308   4162508     27.03   7191236    615032       296
03:52:55 PM   7347084   8051992     52.29    128556   4420612   4162508     27.03   7190752    618168       308
03:52:56 PM   7342192   8056884     52.32    128560   4423280   4162508     27.03   7192172    621012       216
03:52:57 PM   7338636   8060440     52.34    128568   4426932   4162508     27.03   7192888    624560       168
03:52:58 PM   7335280   8063796     52.37    128576   4430112   4162508     27.03   7192876    627504         0
03:52:59 PM   7330496   8068580     52.40    128592   4434132   4162508     27.03   7194000    631176       320
03:53:00 PM   7325992   8073084     52.43    128596   4437568   4162508     27.03   7194768    634904     44560
03:53:01 PM   7317464   8081612     52.48    128596   4441144   4162508     27.03   7200200    638108     87996
03:53:02 PM   7314364   8084712     52.50    128596   4444500   4162508     27.03   7200104    641460    136516
03:53:03 PM   7309944   8089132     52.53    128612   4447852   4162508     27.03   7200756    645068    168840
03:53:04 PM   7305936   8093140     52.56    128616   4452072   4162508     27.03   7200652    648872    226496
03:53:05 PM   7302528   8096548     52.58    128628   4455012   4162508     27.03   7200588    652396    248140
03:53:06 PM   7299108   8099968     52.60    128632   4459112   4162508     27.03   7200868    656228    252392
03:53:07 PM   7295464   8103612     52.62    128648   4463008   4162508     27.03   7200724    659508    310508
03:53:08 PM   7292136   8106940     52.65    128656   4466288   4162508     27.03   7199680    663268    338392
03:53:09 PM   7290784   8108292     52.65    128656   4470076   4162508     27.03   7198708    666880    383708
03:53:10 PM   7288040   8111036     52.67    128664   4473228   4162508     27.03   7197944    669900    407580
03:53:11 PM   7285180   8113896     52.69    128676   4477020   4162508     27.03   7197216    673752    442912
03:53:12 PM   7281900   8117176     52.71    128676   4480828   4162508     27.03   7196608    677340    462876
03:53:13 PM   7279032   8120044     52.73    128688   4484088   4162508     27.03   7196104    680852    499132
03:53:14 PM   7276392   8122684     52.75    128696   4487552   4162508     27.03   7195660    684284    518180
03:53:15 PM   7272796   8126280     52.77    128700   4491548   4162508     27.03   7195192    687796    555012
03:53:16 PM   7268872   8130204     52.80    128700   4495152   4162508     27.03   7195804    691604    573340
03:53:17 PM   7267004   8132072     52.81    128712   4497048   4162508     27.03   7195476    693668    426912
03:53:18 PM   7265784   8133292     52.82    128716   4498412   4162508     27.03   7195300    694788    286404
03:53:19 PM   7265660   8133416     52.82    128716   4498844   4162508     27.03   7195200    695456    180300
03:53:20 PM   7264936   8134140     52.82    128720   4500108   4162508     27.03   7194960    696472     61836
03:53:21 PM   7263380   8135696     52.83    128728   4501596   4162508     27.03   7194776    698128     25692
03:53:22 PM   7260180   8138896     52.85    128736   4506004   4162508     27.03   7194312    701892     66308
03:53:23 PM   7256432   8142644     52.88    128744   4509432   4162508     27.03   7193988    705384    124480
03:53:24 PM   7252784   8146292     52.90    128744   4512788   4162508     27.03   7193712    708872    163224
03:53:25 PM   7249840   8149236     52.92    128748   4516448   4162508     27.03   7193348    712716    216460
03:53:26 PM   7246464   8152612     52.94    128748   4520152   4162508     27.03   7193300    716328    241896
